acc_year,occrrnc_dt,dght_cd,occrrnc_day_cd,dth_dnv_cnt,injpsn_cnt,se_dnv_cnt,sl_dnv_cnt,wnd_dnv_cnt,occrrnc_lc_sgg_cd,occrrnc_lc_sido_cd,acc_ty_lclas_cd,acc_ty_mlsfc_cd,acc_ty_cd,aslt_vtr_cd,road_frm_lclas_cd,road_frm_cd,wrngdo_isrty_vhcty_lclas_cd,dmge_isrty_vhcty_lclas_cd,occrrnc_lc_x_crd,occrrnc_lc_y_crd,lo_crd,la_crd
2014,2014040618,2,1,1,1,0,0,0,1113,1100,01,12,02,05 ,02,06,02,12,945582  ,1946560 ,126.88420835,37.51672561
2014,2014042905,2,3,1,1,0,0,0,1113,1100,01,15,05,05 ,01,05,01,12,947063  ,1946291 ,126.90098581,37.51438725
2014,2014050919,2,6,1,2,1,0,0,1113,1100,02,22,22,03 ,02,06,01,01,946420  ,1944478 ,126.89384239,37.49800929
2014,2014060213,1,2,1,1,0,0,0,1113,1100,01,11,01,05 ,01,05,02,12,947857  ,1946637 ,126.90994541,37.51755103
2014,2014061017,1,3,1,1,0,0,0,1113,1100,02,22,22,99 ,02,06,08,01,946335  ,1947114 ,126.89268835,37.521763
2014,2014071707,1,5,1,1,0,0,0,1113,1100,01,15,05,05 ,01,05,02,12,947281  ,1945528 ,126.90350494,37.50752449
2014,2014081201,2,3,1,1,0,0,0,1113,1100,01,11,01,05 ,01,05,01,12,948277  ,1946880 ,126.91467971,37.51976217
2014,2014082700,2,4,1,5,1,1,2,1113,1100,02,24,25,05 ,01,05,01,01,946372  ,1949511 ,126.89293083,37.54336867
2014,2014091114,1,5,1,1,0,0,0,1113,1100,01,15,05,05 ,01,05,01,12,948814  ,1945729 ,126.92083196,37.50942334
2014,2014100620,2,2,1,2,1,0,0,1113,1100,01,15,05,05 ,01,05,05,12,949001  ,1947242 ,126.92284954,37.52306617
2014,2014102709,1,2,1,1,0,0,0,1113,1100,01,15,05,05 ,01,05,03,12,946418  ,1946963 ,126.89364201,37.52040596
2014,2014102807,1,3,1,1,0,0,0,1113,1100,01,11,01,05 ,01,Z1,01,12,947618  ,1947501 ,126.90717941,37.52532124
2014,2014112315,1,1,1,1,0,0,0,1113,1100,01,11,01,05 ,01,05,01,12,947603  ,1946853 ,126.90705586,37.51948348
2014,2014112318,2,1,1,1,0,0,0,1113,1100,01,15,05,05 ,01,05,01,12,946512  ,1944517 ,126.89488031,37.49836614
2014,2014112904,2,7,1,1,0,0,0,1113,1100,01,11,01,05 ,02,08,01,12,948920  ,1947384 ,126.92192189,37.52434335
2014,2014122516,1,5,1,1,0,0,0,1113,1100,01,15,05,05 ,01,05,01,12,946139  ,1947332 ,126.89045441,37.52371643
2014,2014021805,2,3,1,1,0,0,0,1114,1100,03,31,32,05 ,01,05,07,##,949999  ,1945292 ,126.93427486,37.50554687
2014,2014032503,2,3,1,2,1,0,0,1114,1100,03,31,32,01 ,02,06,01,##,954000  ,1944883 ,126.97956709,37.50206855
2014,2014040619,2,1,1,1,0,0,0,1114,1100,01,11,01,03 ,01,Z2,08,12,951518  ,1944537 ,126.9515103,37.49882292
2014,2014062718,2,6,1,1,0,0,0,1114,1100,01,15,05,05 ,01,05,01,12,952495  ,1943484 ,126.96263091,37.48938274
2014,2014071011,1,5,1,1,0,0,0,1114,1100,01,11,01,05 ,01,05,02,12,950456  ,1945286 ,126.93944566,37.50551744
2014,2014071820,2,6,1,1,0,0,0,1114,1100,01,15,05,05 ,01,Z1,01,12,947621  ,1943642 ,126.90748832,37.49054229
2014,2014080902,2,7,1,2,1,0,0,1114,1100,02,24,25,05 ,01,05,03,03,951692  ,1946357 ,126.95335912,37.51523615
2014,2014090919,2,3,1,1,0,0,0,1114,1100,01,15,05,01 ,01,Z1,03,12,947975  ,1944150 ,126.91145098,37.49514369
2014,2014093008,1,3,1,1,0,0,0,1114,1100,02,21,21,02 ,01,05,05,03,949842  ,1944776 ,126.9325338,37.50088752
2014,2014100604,2,2,1,1,0,0,0,1114,1100,02,22,22,03 ,01,Z1,02,08,948403  ,1944350 ,126.91628422,37.49696858
2014,2014101314,1,2,1,1,0,0,0,1114,1100,01,15,05,05 ,01,05,03,12,951104  ,1945289 ,126.9467768,37.50557904
2014,2014120719,2,1,1,1,0,0,0,1114,1100,01,11,01,05 ,01,05,01,12,947329  ,1943188 ,126.90421787,37.48643459
2014,2014122620,2,6,1,1,0,0,0,1114,1100,01,11,01,07 ,02,06,02,12,953519  ,1943196 ,126.97423083,37.48684172
2014,2014010605,2,2,1,1,0,0,0,1115,1100,01,13,03,05 ,01,05,02,12,949710  ,1940247 ,126.93134992,37.46005933
2014,2014011707,1,6,1,1,0,0,0,1115,1100,01,15,05,05 ,02,06,03,12,948140  ,1943250 ,126.9133866,37.48703931
2014,2014020623,2,5,1,1,0,0,0,1115,1100,01,15,05,05 ,02,06,05,12,947924  ,1942596 ,126.91098971,37.48113251
2014,2014030719,2,6,1,1,0,0,0,1115,1100,01,15,05,05 ,02,08,10,12,952125  ,1942235 ,126.95852695,37.47810603
2014,2014032718,2,5,1,1,0,0,0,1115,1100,02,23,Z2,04 ,02,08,07,01,950025  ,1943180 ,126.93471253,37.48651233
2014,2014040120,2,3,1,2,1,0,0,1115,1100,02,24,25,05 ,01,05,05,05,948854  ,1942809 ,126.92149327,37.4831043
2014,2014042105,2,2,1,1,0,0,0,1115,1100,03,31,32,05 ,02,08,03,##,949341  ,1940278 ,126.92717554,37.46031859
2014,2014042114,1,2,1,1,0,0,0,1115,1100,01,15,05,05 ,02,06,03,12,951162  ,1943213 ,126.94757085,37.4868706
2014,2014051517,1,5,1,1,0,0,0,1115,1100,02,24,25,02 ,01,05,01,05,949176  ,1942875 ,126.92512615,37.48371332
2014,2014051706,1,7,1,1,0,0,0,1115,1100,02,24,25,05 ,01,Z2,01,03,950208  ,1941461 ,126.9368987,37.47102841
2014,2014053002,2,6,1,1,0,0,0,1115,1100,03,35,37,05 ,01,05,03,##,948705  ,1941242 ,126.9199127,37.46896956
2014,2014070922,2,4,1,1,0,0,0,1115,1100,01,15,05,99 ,01,05,01,12,949089  ,1943208 ,126.9241236,37.48671357
2014,2014071600,2,4,1,3,1,1,0,1115,1100,02,23,Z2,05 ,01,05,02,01,950347  ,1940798 ,126.93851868,37.4650601
2014,2014080205,2,7,1,1,0,0,0,1115,1100,02,24,25,03 ,02,06,07,01,948962  ,1943561 ,126.92266263,37.48988822
2014,2014081618,2,7,1,1,0,0,0,1115,1100,01,12,02,05 ,01,05,01,12,948741  ,1941156 ,126.92033028,37.46819915
2014,2014090114,1,2,1,1,0,0,0,1115,1100,02,24,25,05 ,01,05,10,01,947183  ,1942966 ,126.90258243,37.48442532
2014,2014092821,2,1,1,1,0,0,0,1115,1100,03,31,32,05 ,01,05,05,##,948675  ,1942275 ,126.91950483,37.4782795
2014,2014100303,2,6,1,3,0,2,0,1115,1100,02,24,25,03 ,02,06,05,01,948306  ,1942218 ,126.9153367,37.47774697
2014,2014102616,1,1,1,1,0,0,0,1115,1100,01,15,05,07 ,01,Z1,02,12,952466  ,1942186 ,126.96238672,37.47768199
2014,2014113007,1,1,1,5,3,1,0,1115,1100,02,24,25,02 ,01,05,01,01,949387  ,1940110 ,126.9277072,37.45880688
2014,2014120906,1,3,1,1,0,0,0,1115,1100,02,24,25,05 ,01,05,01,01,950346  ,1942872 ,126.93836411,37.48375356
2014,2014121217,1,6,1,1,0,0,0,1115,1100,01,15,05,05 ,01,05,01,12,950409  ,1942834 ,126.93907923,37.48341444
2014,2014030619,2,5,1,1,0,0,0,1116,1100,02,22,22,04 ,01,05,01,05,957672  ,1945927 ,127.02104629,37.51165779
2014,2014031513,1,7,1,2,1,0,0,1116,1100,01,11,01,05 ,01,05,01,12,959668  ,1945846 ,127.04363866,37.51101083
2014,2014032022,2,5,1,1,0,0,0,1116,1100,01,12,02,05 ,01,05,01,12,959077  ,1945776 ,127.03695551,37.51035657
2014,2014033010,1,1,1,1,0,0,0,1116,1100,02,22,22,01 ,01,05,01,01,965248  ,1941575 ,127.10697277,37.47274497
2014,2014042522,2,6,1,1,0,0,0,1116,1100,01,11,01,05 ,01,Z1,01,12,958701  ,1943163 ,127.03284793,37.48678789
2014,2014051515,1,5,1,1,0,0,0,1116,1100,01,15,05,05 ,01,05,03,12,958534  ,1945940 ,127.03079674,37.51180869
2014,2014052704,2,3,1,1,0,0,0,1116,1100,01,11,01,05 ,01,05,01,12,958125  ,1944706 ,127.02624489,37.50066957
2014,2014060611,1,6,1,1,0,0,0,1116,1100,01,15,05,07 ,01,Z1,01,12,961642  ,1943604 ,127.06609104,37.49088966
2014,2014061100,2,4,1,1,0,0,0,1116,1100,01,11,01,01 ,01,05,01,12,961503  ,1942304 ,127.06458671,37.47916642
2014,2014061402,2,7,1,1,0,0,0,1116,1100,01,15,05,03 ,02,08,01,12,960814  ,1946927 ,127.05654776,37.52080638
2014,2014071101,2,6,1,1,0,0,0,1116,1100,01,15,05,05 ,01,05,01,12,960338  ,1944354 ,127.05130519,37.49759475
2014,2014080416,1,2,1,1,0,0,0,1116,1100,01,11,01,05 ,02,08,03,12,962933  ,1943615 ,127.08069403,37.49104154
2014,2014090315,1,4,1,1,0,0,0,1116,1100,01,11,01,05 ,01,05,01,12,964225  ,1943727 ,127.0953001,37.4921002
2014,2014091305,2,7,1,1,0,0,0,1116,1100,01,11,01,01 ,01,05,01,12,959196  ,1946433 ,127.03826547,37.51628362
2014,2014100810,1,4,1,1,0,0,0,1116,1100,02,22,22,03 ,02,06,05,01,958459  ,1943862 ,127.03007117,37.49307738
2014,2014101905,2,1,1,1,0,0,0,1116,1100,01,11,01,01 ,01,05,01,12,960370  ,1947352 ,127.05150264,37.52462169
2014,2014111706,1,2,1,1,0,0,0,1116,1100,01,11,01,05 ,02,06,01,12,961003  ,1944421 ,127.0588195,37.49822685
2014,2014010605,2,2,1,1,0,0,0,1117,1100,01,15,05,05 ,02,08,03,12,971095  ,1950213 ,127.17276113,37.55080504
2014,2014010704,2,3,1,1,0,0,0,1117,1100,01,15,05,05 ,02,06,01,12,966808  ,1949158 ,127.12427714,37.54115053
2014,2014022715,1,5,1,2,1,0,0,1117,1100,02,24,25,05 ,Z3,Z3,08,08,967957  ,1952030 ,127.13715772,37.56707769
2014,2014033105,2,2,1,1,0,0,0,1117,1100,02,22,22,01 ,01,05,01,08,967249  ,1948665 ,127.12929102,37.53672269
2014,2014042603,2,7,1,1,0,0,0,1117,1100,02,24,25,03 ,02,06,01,07,967403  ,1950667 ,127.13094179,37.55476848
2014,2014060212,1,2,1,4,2,1,0,1117,1100,02,24,25,02 ,01,05,01,01,969042  ,1948109 ,127.1496071,37.53177689
2014,2014070203,2,4,1,1,0,0,0,1117,1100,02,24,25,05 ,01,05,08,01,966637  ,1947490 ,127.12241731,37.52610997
2014,2014082813,1,5,1,1,0,0,0,1117,1100,01,15,05,05 ,01,05,01,12,968144  ,1948614 ,127.13942356,37.53629437
2014,2014090921,2,3,1,1,0,0,0,1117,1100,01,11,01,05 ,01,02,01,12,966369  ,1949114 ,127.11930991,37.54073802
2014,2014091816,1,5,1,1,0,0,0,1117,1100,01,15,05,05 ,01,05,02,12,967371  ,1949196 ,127.13064831,37.54151314
2014,2014093022,2,3,1,4,0,3,0,1117,1100,02,24,25,05 ,01,05,03,01,969724  ,1952301 ,127.15715727,37.56957922
2014,2014100902,2,5,1,1,0,0,0,1117,1100,01,15,05,05 ,02,08,01,12,967798  ,1948788 ,127.13549965,37.53785068
2014,2014110511,1,4,1,1,0,0,0,1117,1100,01,13,03,05 ,02,08,03,12,968643  ,1948678 ,127.14506773,37.53689284
2014,2014120621,2,7,1,1,0,0,0,1117,1100,03,31,32,05 ,01,05,01,##,967212  ,1949000 ,127.12885726,37.53974087
2014,2014010107,1,4,1,2,1,0,0,1118,1100,02,24,25,05 ,01,05,01,08,964837  ,1944534 ,127.10218333,37.49940027
2014,2014010606,1,2,1,1,0,0,0,1118,1100,01,11,01,07 ,02,08,03,12,965683  ,1947161 ,127.1116361,37.52310954
2014,2014011302,2,2,1,1,0,0,0,1118,1100,01,15,05,05 ,01,Z1,01,12,966681  ,1948674 ,127.12286039,37.53678705
2014,2014022014,1,5,1,1,0,0,0,1118,1100,02,24,25,05 ,01,05,07,01,962490  ,1945887 ,127.07556698,37.51150213
2014,2014030613,1,5,1,1,0,0,0,1118,1100,02,22,22,02 ,01,05,08,02,966647  ,1948518 ,127.12247926,37.53537612
2014,2014031418,2,6,1,6,3,2,0,1118,1100,02,22,22,04 ,01,05,01,03,966388  ,1942454 ,127.11982957,37.48070913
2014,2014031923,2,4,3,11,7,1,0,1118,1100,02,23,Z2,05 ,01,05,02,01,965214  ,1946302 ,127.10636924,37.51534944
2014,2014042502,2,6,1,1,0,0,0,1118,1100,01,15,05,05 ,01,05,01,12,966588  ,1942560 ,127.12208682,37.48167182
2014,2014050722,2,4,1,1,0,0,0,1118,1100,02,24,25,05 ,02,06,01,05,962958  ,1944817 ,127.08091628,37.50187669
2014,2014051122,2,1,1,1,0,0,0,1118,1100,01,11,01,05 ,01,Z1,02,12,965110  ,1945392 ,127.10523563,37.50714329
2014,2014051909,1,2,1,1,0,0,0,1118,1100,02,24,25,05 ,02,06,03,08,968131  ,1944918 ,127.13943676,37.50298018
2014,2014052812,1,4,1,1,0,0,0,1118,1100,01,12,02,05 ,01,05,03,12,966914  ,1945510 ,127.12564134,37.50827332
2014,2014060506,1,5,1,1,0,0,0,1118,1100,02,22,22,05 ,02,06,03,08,966826  ,1945614 ,127.12464097,37.50920756
2014,2014060600,2,6,1,3,1,1,0,1118,1100,02,23,Z1,05 ,01,03,02,03,966800  ,1941124 ,127.1245494,37.46873606
2014,2014061503,2,1,2,2,0,0,0,1118,1100,03,31,32,05 ,02,08,07,##,967942  ,1944230 ,127.13732846,37.49677236
2014,2014070401,2,6,1,2,0,1,0,1118,1100,01,15,05,01 ,01,Z2,01,12,965572  ,1945466 ,127.11045937,37.50782673
2014,2014080412,1,2,1,1,0,0,0,1118,1100,02,24,25,03 ,02,06,02,05,963830  ,1945445 ,127.09075074,37.50757171
2014,2014082917,1,6,1,1,0,0,0,1118,1100,02,24,25,05 ,02,06,10,08,967048  ,1941909 ,127.12731993,37.47581785
2014,2014090509,1,6,1,1,0,0,0,1118,1100,01,12,02,99 ,01,05,03,12,965560  ,1946044 ,127.11029086,37.51303604
2014,2014110306,1,2,1,1,0,0,0,1118,1100,02,22,22,03 ,02,06,05,03,966545  ,1948262 ,127.12134096,37.533065
2014,2014111506,1,7,1,1,0,0,0,1118,1100,01,11,01,05 ,02,08,03,12,966333  ,1948130 ,127.11894755,37.53186751
2014,2014010917,1,5,1,1,0,0,0,1119,1100,01,11,01,03 ,01,Z1,02,12,956933  ,1939914 ,127.01303544,37.45741902
2014,2014042223,2,3,1,2,0,1,0,1119,1100,02,21,21,03 ,02,08,05,01,955513  ,1944582 ,126.99670808,37.49942614
2014,2014042705,2,1,1,1,0,0,0,1119,1100,01,11,01,05 ,01,Z2,01,12,954250  ,1941625 ,126.98259799,37.47271559
2014,2014050404,2,1,1,1,0,0,0,1119,1100,01,15,05,05 ,01,05,01,12,962192  ,1940397 ,127.07247723,37.46200621
2014,2014051913,1,2,1,1,0,0,0,1119,1100,02,24,25,04 ,01,05,03,05,957436  ,1940560 ,127.01869216,37.46326501
2014,2014053104,2,7,1,1,0,0,0,1119,1100,03,31,32,05 ,02,08,01,##,955147  ,1941770 ,126.99273215,37.4740638
2014,2014071809,1,6,1,1,0,0,0,1119,1100,01,15,05,05 ,01,05,03,12,956193  ,1943509 ,127.00445913,37.48979093
2014,2014072412,1,5,1,1,0,0,0,1119,1100,02,24,25,06 ,02,08,01,05,954183  ,1941985 ,126.9818179,37.47595707
2014,2014090515,1,6,1,1,0,0,0,1119,1100,03,31,32,05 ,01,05,01,##,955501  ,1942596 ,126.99668114,37.48152503
2014,2014100718,2,3,1,1,0,0,0,1119,1100,01,11,01,05 ,02,08,02,12,958428  ,1942876 ,127.0297728,37.48419149
2014,2014103005,2,5,2,8,6,0,0,1119,1100,03,34,31,05 ,01,05,02,##,955675  ,1945724 ,126.99846625,37.50973071
2014,2014111716,1,2,1,1,0,0,0,1119,1100,02,24,25,05 ,01,Z2,03,08,954237  ,1943342 ,126.98234423,37.48819083
2014,2014010801,2,4,1,1,0,0,0,1120,1100,01,12,02,05 ,01,03,03,12,940923  ,1947498 ,126.83141504,37.5248932
2014,2014043012,1,4,1,1,0,0,0,1120,1100,01,11,01,05 ,Z3,Z3,01,12,944531  ,1949908 ,126.87206298,37.54683878
2014,2014061511,1,1,1,1,0,0,0,1120,1100,02,22,22,02 ,01,05,08,01,942874  ,1946817 ,126.8535465,37.51887823
2014,2014090320,2,4,1,1,0,0,0,1120,1100,01,11,01,05 ,01,05,03,12,940862  ,1949116 ,126.8305944,37.53947232
2014,2014092002,2,7,1,1,0,0,0,1120,1100,03,31,32,05 ,01,05,01,##,944296  ,1947528 ,126.86958342,37.52537351
2014,2014100303,2,6,1,1,0,0,0,1120,1100,01,11,01,05 ,01,05,01,12,942802  ,1946965 ,126.85271686,37.52020768
2014,2014101410,1,3,1,1,0,0,0,1120,1100,01,11,01,05 ,02,08,03,12,943303  ,1945835 ,126.85847667,37.51005386
2014,2014102017,1,2,1,3,0,2,0,1120,1100,02,23,Z1,05 ,02,08,01,03,944914  ,1948047 ,126.87653933,37.53008573
2014,2014110816,1,7,1,1,0,0,0,1120,1100,01,11,01,05 ,01,05,05,12,942829  ,1947075 ,126.85301722,37.52120081
2014,2014112711,1,5,1,1,0,0,0,1120,1100,01,11,01,05 ,01,05,03,12,942189  ,1947259 ,126.84576053,37.52281932
2014,2014120103,2,2,1,1,0,0,0,1120,1100,03,31,32,05 ,01,05,01,##,944682  ,1946750 ,126.87401024,37.51838456
2014,2014121010,1,4,1,1,0,0,0,1120,1100,02,24,25,05 ,02,06,03,08,941699  ,1946785 ,126.84025206,37.51851899
2014,2014123104,2,4,1,1,0,0,0,1120,1100,02,22,22,05 ,02,06,03,01,942303  ,1945902 ,126.84715714,37.51059574
2014,2014012021,2,2,1,1,0,0,0,1121,1100,02,22,22,06 ,02,06,01,01,963447  ,1952467 ,127.08606761,37.57084851
2014,2014021902,2,4,1,1,0,0,0,1121,1100,01,15,05,05 ,01,05,03,12,962900  ,1953092 ,127.07984635,37.57645546
2014,2014042622,2,7,1,1,0,0,0,1121,1100,02,24,25,05 ,01,05,07,01,964088  ,1954947 ,127.09320121,37.59323035
2014,2014051416,1,4,1,1,0,0,0,1121,1100,01,11,01,05 ,01,Z1,02,12,963233  ,1955235 ,127.08350533,37.5957888
2014,2014062215,1,1,1,2,0,1,0,1121,1100,02,24,25,05 ,01,05,01,03,962816  ,1956374 ,127.0787238,37.60603815
2014,2014080713,1,5,1,2,0,1,0,1121,1100,02,21,21,02 ,01,05,07,01,962645  ,1957271 ,127.07674069,37.61411611
2014,2014101105,2,7,1,2,0,0,1,1121,1100,02,22,22,03 ,02,06,05,05,962941  ,1954740 ,127.08022271,37.59131551
2014,2014102210,1,4,1,1,0,0,0,1121,1100,02,21,21,05 ,02,06,04,07,964345  ,1957286 ,127.0960074,37.61432064
2014,2014103013,1,5,1,1,0,0,0,1121,1100,02,23,Z1,03 ,02,06,03,02,963494  ,1954888 ,127.08647803,37.59267068
2014,2014120720,2,1,1,1,0,0,0,1121,1100,01,11,01,05 ,02,06,02,12,965232  ,1957350 ,127.10604887,37.61492965
2014,2014122206,1,2,1,1,0,0,0,1121,1100,01,11,01,05 ,02,08,01,12,963658  ,1955376 ,127.08831259,37.59707657
2014,2014011315,1,2,1,1,0,0,0,1122,1100,01,12,02,05 ,02,08,03,12,962297  ,1960149 ,127.07264921,37.64004195
2014,2014022714,1,5,1,1,0,0,0,1122,1100,01,11,01,05 ,01,05,02,12,963030  ,1963525 ,127.08078627,37.67050027
2014,2014032209,1,7,1,4,1,2,0,1122,1100,02,24,25,02 ,01,05,01,01,961441  ,1957939 ,127.06306362,37.62008722
2014,2014032408,1,2,1,1,0,0,0,1122,1100,03,31,32,05 ,01,05,01,##,963404  ,1957922 ,127.08530792,37.62001427
2014,2014041007,1,5,1,2,1,0,0,1122,1100,02,23,Z2,99 ,01,05,01,07,961177  ,1962092 ,127.05985138,37.65750788
2014,2014042116,1,2,1,1,0,0,0,1122,1100,01,15,05,05 ,Z3,Z3,08,12,962830  ,1962559 ,127.07857111,37.66178278
2014,2014042719,2,1,1,1,0,0,0,1122,1100,01,11,01,07 ,02,08,01,12,962179  ,1958897 ,127.07137657,37.62875256
2014,2014050303,2,7,1,1,0,0,0,1122,1100,03,35,37,05 ,01,05,05,##,961056  ,1962668 ,127.05844999,37.66269523
2014,2014061317,1,6,2,5,2,1,0,1122,1100,02,21,21,02 ,01,05,01,01,963632  ,1964138 ,127.08758066,37.6760467
2014,2014071710,1,5,1,2,1,0,0,1122,1100,02,24,25,03 ,02,08,01,05,961526  ,1960784 ,127.06387695,37.64573335
2014,2014082102,2,5,1,1,0,0,0,1122,1100,01,15,05,05 ,01,05,01,12,961289  ,1961913 ,127.06113062,37.65589925
2014,2014082417,1,1,1,7,3,2,1,1122,1100,01,15,05,99 ,01,05,03,12,961213  ,1963984 ,127.06015889,37.67456227
2014,2014102502,2,7,1,7,4,2,0,1122,1100,02,22,22,03 ,02,06,01,01,963561  ,1958094 ,127.08707837,37.62157078
2014,2014120306,1,4,1,1,0,0,0,1122,1100,01,11,01,07 ,01,Z1,01,12,962869  ,1958192 ,127.07923193,37.62242638
2014,2014120511,1,6,1,1,0,0,0,1122,1100,01,15,05,05 ,01,05,01,12,962692  ,1957714 ,127.07725062,37.61811088
2014,2014122607,1,6,1,1,0,0,0,1122,1100,01,15,05,07 ,02,06,03,12,960677  ,1957958 ,127.05440547,37.6202261
2014,2014011006,1,6,1,1,0,0,0,1123,1100,01,11,01,05 ,01,Z1,02,12,963054  ,1950863 ,127.08169817,37.55637544
2014,2014022520,2,3,1,1,0,0,0,1123,1100,03,35,37,99 ,01,05,03,##,963092  ,1951319 ,127.08210996,37.56048797
2014,2014033117,1,2,1,1,0,0,0,1123,1100,02,22,22,03 ,01,Z1,01,07,963644  ,1949585 ,127.08844132,37.54487985
2014,2014051215,1,2,1,1,0,0,0,1123,1100,01,11,01,07 ,01,Z1,03,12,963387  ,1948142 ,127.08560748,37.53186159
2014,2014062007,1,6,1,1,0,0,0,1123,1100,02,23,Z1,05 ,02,06,01,08,963846  ,1950147 ,127.09070026,37.54995331
2014,2014081903,2,3,1,1,0,0,0,1123,1100,01,15,05,01 ,01,05,01,12,963077  ,1950860 ,127.08195417,37.55635291
2014,2014090223,2,3,1,1,0,0,0,1123,1100,01,11,01,01 ,01,05,01,12,963445  ,1950663 ,127.08613492,37.55458837
2014,2014091504,2,2,1,1,0,0,0,1123,1100,03,34,31,99 ,01,05,07,##,963221  ,1949154 ,127.08367682,37.54098192
2014,2014101619,2,5,1,1,0,0,0,1123,1100,01,11,01,05 ,01,05,02,12,964162  ,1948619 ,127.09435224,37.53619322
2014,2014102307,1,5,1,1,0,0,0,1123,1100,01,15,05,05 ,01,05,01,12,961401  ,1949134 ,127.06307102,37.54071999
2014,2014112014,1,5,1,2,0,1,0,1123,1100,02,22,22,99 ,02,06,01,07,963368  ,1950602 ,127.08526622,37.5540355
2014,2014112105,2,6,1,2,1,0,0,1123,1100,01,14,04,05 ,01,Z1,01,12,962686  ,1951936 ,127.07747605,37.5660301
2014,2014020515,1,4,1,1,0,0,0,1124,1100,01,15,05,05 ,02,06,02,12,958579  ,1957135 ,127.03068239,37.6127179
2014,2014032000,2,5,1,1,0,0,0,1124,1100,01,11,01,01 ,02,08,01,12,959558  ,1959113 ,127.04166181,37.63058777
2014,2014061423,2,7,1,1,0,0,0,1124,1100,01,11,01,03 ,02,06,01,12,958387  ,1959610 ,127.0283627,37.63501501
2014,2014062104,2,7,1,1,0,0,0,1124,1100,02,23,Z2,05 ,01,05,07,02,959788  ,1957824 ,127.0443393,37.61897986
2014,2014070511,1,7,1,1,0,0,0,1124,1100,02,22,22,99 ,01,05,03,08,958564  ,1959885 ,127.03035653,37.63750254
2014,2014071307,1,1,1,1,0,0,0,1124,1100,02,22,22,99 ,02,06,01,08,958362  ,1959736 ,127.02807332,37.63614864
2014,2014081614,1,7,1,1,0,0,0,1124,1100,01,11,01,07 ,02,06,10,12,959551  ,1959110 ,127.04158149,37.63056312
2014,2014091106,1,5,1,1,0,0,0,1124,1100,01,11,01,07 ,01,Z1,03,12,959548  ,1959132 ,127.0415429,37.63075766
2014,2014092017,1,7,1,1,0,0,0,1124,1100,02,24,25,05 ,01,Z1,07,08,958949  ,1957006 ,127.03487841,37.61156998
2014,2014112010,1,5,1,1,0,0,0,1124,1100,01,11,01,05 ,02,06,03,12,957603  ,1959535 ,127.01948156,37.63430317
2014,2014120804,2,2,1,1,0,0,0,1124,1100,01,11,01,05 ,01,05,03,12,958252  ,1958454 ,127.02689872,37.62458967
2014,2014122704,2,7,1,3,0,2,0,1124,1100,01,15,05,05 ,01,Z1,01,12,958252  ,1958445 ,127.02689924,37.62450855
2014,2014012914,1,4,1,3,1,1,0,1125,1100,02,23,Z2,04 ,02,08,02,05,946780  ,1940347 ,126.89821358,37.46079659
2014,2014032914,1,7,1,1,0,0,0,1125,1100,02,21,21,02 ,01,02,05,01,946390  ,1939390 ,126.89387804,37.45214571
2014,2014041303,2,1,1,1,0,0,0,1125,1100,01,15,05,05 ,01,05,01,12,947245  ,1941875 ,126.90336187,37.47459546
2014,2014042616,1,7,1,1,0,0,0,1125,1100,01,15,05,05 ,02,06,02,12,946981  ,1939663 ,126.90053549,37.45464309
2014,2014052623,2,2,1,1,0,0,0,1125,1100,01,11,01,01 ,01,05,01,12,948771  ,1939430 ,126.92079407,37.45264304
2014,2014071313,1,1,1,1,0,0,0,1125,1100,01,15,05,03 ,01,05,03,12,947454  ,1938158 ,126.90599052,37.44110513
2014,2014071918,2,7,3,13,5,4,1,1125,1100,02,21,21,05 ,01,05,01,01,947263  ,1940998 ,126.90362824,37.46669189
2014,2014102311,1,5,1,1,0,0,0,1125,1100,01,11,01,03 ,01,Z1,03,12,947189  ,1937918 ,126.90301214,37.43892686
2014,2014102700,2,2,2,4,2,0,0,1125,1100,02,21,21,02 ,01,03,01,01,945546  ,1942125 ,126.88412599,37.47674744
2014,2014103100,2,6,1,1,0,0,0,1125,1100,01,11,01,05 ,02,06,01,12,946815  ,1942000 ,126.89848996,37.47569745
2015,2015020713,1,7,1,1,0,0,0,1101,1100,01,13,03,05 ,01,05,01,12,955710  ,1954189 ,126.9983512,37.58602953
2015,2015071009,1,6,1,1,0,0,0,1101,1100,01,14,04,05 ,01,Z1,02,12,953771  ,1952704 ,126.97648374,37.5725496
2015,2015072021,2,2,1,1,0,0,0,1101,1100,01,11,01,05 ,01,Z1,05,12,954914  ,1952442 ,126.98944319,37.57024484
2015,2015082201,2,7,1,2,0,1,0,1101,1100,01,15,05,05 ,01,05,01,12,954914  ,1952457 ,126.98944227,37.57038003
2015,2015092401,2,5,1,1,0,0,0,1101,1100,01,12,02,05 ,01,05,01,12,954495  ,1952447 ,126.98469827,37.57026929
2015,2015111900,2,5,1,1,0,0,0,1101,1100,01,15,05,05 ,01,05,01,12,954541  ,1953139 ,126.98517622,37.57650869
2015,2015122221,2,3,1,1,0,0,0,1101,1100,03,35,37,05 ,01,05,05,##,952446  ,1952685 ,126.96148188,37.57230816
2015,2015122806,1,2,1,1,0,0,0,1101,1100,01,12,02,05 ,01,05,01,12,954517  ,1953109 ,126.9849063,37.5762371
